Date,timestamp,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Bar,Rain,Rain Rate,In Temp,In Hum,In Dew,Wind Samp,Arc.Int.,dew_point_outside_high,dew_point_outside_low,minutes_past_midnight,rain_amount_clicks,rain_collector_type,rain_rate_clicks,temperature_outside_F,temperature_wet_bulb,temperature_wet_bulb_high,temperature_wet_bulb_low,wind_chill_high,wind_chill_low,wind_direction_prevailing_degrees,wind_direction_speed_high_degrees
2024-11-01 21:15:00,1730484900,9.222222222222222222222222222,9.388888888888888888888888889,9.222222222222222222222222222,86.0,44.6,0.89,SSE,0.80,4.00,SSE,,743.58,0.01,0.00,17.56,52.0,13.50,351,15,44.9,44.6,1275,1,inches_0_01,0,48.6,46.5,46.8,46.5,,,157.50,157.50
2024-11-01 21:30:00,1730485800,9.166666666666666666666666667,9.277777777777777777777777778,9.166666666666666666666666667,87.0,44.8,0.89,SSE,0.80,2.67,SSE,,743.61,0.00,0.00,17.50,52.0,13.40,350,15,45.0,44.8,1290,0,inches_0_01,0,48.5,46.6,46.8,46.6,,,157.50,157.50
2024-11-01 21:45:00,1730486700,9.055555555555555555555555556,9.277777777777777777777777778,9.055555555555555555555555556,87.0,44.6,0.89,NNW,0.80,5.33,SSE,,743.61,0.00,0.00,17.61,52.0,13.60,348,15,45.0,44.6,1305,0,inches_0_01,0,48.3,46.4,46.8,46.4,,,337.50,157.50
2024-11-01 22:00:00,1730487600,8.888888888888888888888888889,9.055555555555555555555555556,8.888888888888888888888888889,88.0,44.6,0.89,NNE,0.80,1.78,SE,,743.76,0.00,0.00,17.56,52.0,13.50,351,15,44.9,44.6,1320,0,inches_0_01,0,48.0,46.3,46.5,46.3,,,22.50,135.00
2024-11-01 22:15:00,1730488500,8.888888888888888888888888889,8.944444444444444444444444444,8.833333333333333333333333333,87.0,44.3,0.89,N,0.80,2.67,ESE,,743.86,0.00,0.00,17.67,52.0,13.70,349,15,44.4,44.2,1335,0,inches_0_01,0,48.0,46.1,46.2,46.0,,,360.00,112.50
2024-11-01 22:30:00,1730489400,8.777777777777777777777777778,8.888888888888888888888888889,8.777777777777777777777777778,87.0,44.1,0.89,NNW,0.80,3.56,E,,743.84,0.00,0.00,17.67,51.0,13.20,351,15,44.3,44.1,1350,0,inches_0_01,0,47.8,45.9,46.1,45.9,,,337.50,90.00
2024-11-01 22:45:00,1730490300,8.611111111111111111111111111,8.833333333333333333333333333,8.555555555555555555555555556,87.0,43.8,0.44,NNW,0.40,2.22,NNW,,743.79,0.00,0.00,17.67,51.0,13.20,350,15,44.2,43.7,1365,0,inches_0_01,0,47.5,45.6,46.0,45.5,,,337.50,337.50
2024-11-01 23:00:00,1730491200,8.444444444444444444444444444,8.611111111111111111111111111,8.444444444444444444444444444,87.0,43.5,0.89,SSE,0.80,3.11,W,,743.69,0.00,0.00,17.72,51.0,13.30,348,15,43.8,43.5,1380,0,inches_0_01,0,47.2,45.3,45.6,45.3,,,157.50,270.00
2024-11-01 23:15:00,1730492100,8.277777777777777777777777778,8.444444444444444444444444444,8.277777777777777777777777778,88.0,43.5,0.89,SE,0.80,3.11,SSE,,743.76,0.00,0.00,17.67,51.0,13.20,349,15,43.8,43.5,1395,0,inches_0_01,0,46.9,45.2,45.5,45.2,,,135.00,157.50
2024-11-01 23:30:00,1730493000,8.166666666666666666666666667,8.277777777777777777777777778,8.111111111111111111111111111,88.0,43.3,0.44,NNW,0.40,2.67,N,,743.84,0.00,0.00,17.72,51.0,13.30,350,15,43.5,43.2,1410,0,inches_0_01,0,46.7,45.0,45.2,44.9,,,337.50,360.00
2024-11-01 23:45:00,1730493900,8.0,8.166666666666666666666666667,8.0,88.0,43.0,0.44,N,0.40,2.22,NNE,,744.04,0.00,0.00,17.67,51.0,13.20,348,15,43.3,43.0,1425,0,inches_0_01,0,46.4,44.7,45.0,44.7,,,360.00,22.50
2024-11-02 00:00:00,1730494800,7.944444444444444444444444444,8.055555555555555555555555556,7.944444444444444444444444444,88.0,42.9,0.44,SE,0.40,2.67,ESE,,744.22,0.00,0.00,17.72,51.0,13.30,350,15,43.1,42.9,1440,0,inches_0_01,0,46.3,44.6,44.8,44.6,,,135.00,112.50
2024-11-02 00:15:00,1730495700,7.833333333333333333333333333,7.944444444444444444444444444,7.833333333333333333333333333,89.0,43.0,0.89,NNW,0.80,3.56,NNW,,744.32,0.02,0.07,17.72,51.0,13.30,348,15,43.2,43.0,15,2,inches_0_01,7,46.1,44.6,44.8,44.6,,,337.50,337.50
2024-11-02 00:30:00,1730496600,7.333333333333333333333333333,7.833333333333333333333333333,7.333333333333333333333333333,89.0,42.1,0.89,NNW,0.80,4.44,NW,,744.50,0.01,0.11,17.61,51.0,13.10,349,15,43.0,42.1,30,1,inches_0_01,11,45.2,43.7,44.6,43.7,,,337.50,315.00
2024-11-02 00:45:00,1730497500,7.222222222222222222222222222,7.388888888888888888888888889,7.222222222222222222222222222,88.0,41.6,0.89,N,0.80,4.44,E,,744.60,0.01,0.06,17.67,50.0,12.70,351,15,41.9,41.6,45,1,inches_0_01,6,45.0,43.4,43.6,43.4,,,360.00,90.00
2024-11-02 01:00:00,1730498400,7.055555555555555555555555556,7.222222222222222222222222222,7.055555555555555555555555556,88.0,41.3,0.89,NNW,0.80,2.22,N,,744.65,0.02,0.08,17.50,50.0,12.40,351,15,41.6,41.3,60,2,inches_0_01,8,44.7,43.1,43.4,43.1,,,337.50,360.00
2024-11-02 01:15:00,1730499300,6.888888888888888888888888889,7.055555555555555555555555556,6.833333333333333333333333333,88.0,41.1,0.44,NNW,0.40,1.78,NNW,,744.58,0.00,0.00,17.56,50.0,12.50,351,15,41.3,41.0,75,0,inches_0_01,0,44.4,42.8,43.1,42.7,,,337.50,337.50
2024-11-02 01:30:00,1730500200,6.722222222222222222222222222,6.833333333333333333333333333,6.722222222222222222222222222,88.0,40.8,0.44,NNW,0.40,1.78,SSE,,744.75,0.00,0.00,17.50,50.0,12.40,350,15,41.0,40.8,90,0,inches_0_01,0,44.1,42.5,42.7,42.5,,,337.50,157.50
2024-11-02 01:45:00,1730501100,6.611111111111111111111111111,6.722222222222222222222222222,6.611111111111111111111111111,88.0,40.6,0.44,NNW,0.40,2.67,NNW,,744.96,0.01,0.00,17.44,50.0,12.30,349,15,40.8,40.6,105,1,inches_0_01,0,43.9,42.3,42.5,42.3,,,337.50,337.50
2024-11-02 02:00:00,1730502000,6.444444444444444444444444444,6.666666666666666666666666667,6.444444444444444444444444444,88.0,40.3,0.44,E,0.40,2.22,SSE,,744.09,0.00,0.00,17.50,50.0,12.40,350,15,40.7,40.3,120,0,inches_0_01,0,43.6,42.0,42.4,42.0,,,90.00,157.50
2024-11-02 02:15:00,1730502900,6.277777777777777777777777778,6.444444444444444444444444444,6.277777777777777777777777778,88.0,40.0,0.89,SE,0.80,2.67,ESE,,744.45,0.01,0.00,17.33,50.0,12.10,352,15,40.3,40.0,135,1,inches_0_01,0,43.3,41.7,42.0,41.7,,,135.00,112.50
2024-11-02 02:30:00,1730503800,6.111111111111111111111111111,6.277777777777777777777777778,6.111111111111111111111111111,87.0,39.4,0.89,N,0.80,2.22,NNE,,744.35,0.00,0.00,17.28,50.0,12.00,349,15,39.7,39.4,150,0,inches_0_01,0,43.0,41.3,41.6,41.3,,,360.00,22.50
2024-11-02 02:45:00,1730504700,5.944444444444444444444444444,6.111111111111111111111111111,5.888888888888888888888888889,87.0,39.1,0.44,ESE,0.40,2.22,N,,744.58,0.00,0.00,17.22,50.0,12.00,351,15,39.4,39.0,165,0,inches_0_01,0,42.7,41.0,41.3,40.9,,,112.50,360.00
2024-11-02 03:00:00,1730505600,5.888888888888888888888888889,5.944444444444444444444444444,5.888888888888888888888888889,86.0,38.7,0.89,NNW,0.80,3.56,NW,,744.75,0.00,0.00,17.11,49.0,11.20,350,15,38.8,38.7,180,0,inches_0_01,0,42.6,40.8,40.9,40.8,,,337.50,315.00
2024-11-02 03:15:00,1730506500,5.666666666666666666666666667,5.888888888888888888888888889,5.666666666666666666666666667,85.0,38.0,1.33,N,1.20,5.78,WNW,,744.68,0.00,0.00,17.06,49.0,11.20,352,15,38.4,38.0,195,0,inches_0_01,0,42.2,40.3,40.7,40.3,,,360.00,292.50
2024-11-02 03:30:00,1730507400,5.444444444444444444444444444,5.666666666666666666666666667,5.444444444444444444444444444,85.0,37.6,1.33,NNW,1.20,3.56,NW,,744.88,0.00,0.00,16.89,49.0,10.90,349,15,38.0,37.6,210,0,inches_0_01,0,41.8,39.9,40.3,39.9,,,337.50,315.00
2024-11-02 03:45:00,1730508300,5.222222222222222222222222222,5.444444444444444444444444444,5.222222222222222222222222222,84.0,36.9,1.33,NW,1.20,4.00,N,,744.75,0.00,0.00,16.83,49.0,10.80,351,15,37.3,36.9,225,0,inches_0_01,0,41.4,39.4,39.8,39.4,,,315.00,360.00
2024-11-02 04:00:00,1730509200,4.888888888888888888888888889,5.222222222222222222222222222,4.888888888888888888888888889,85.0,36.6,0.89,NNW,0.80,3.56,NW,,744.83,0.00,0.00,16.78,48.0,10.20,351,15,37.2,36.6,240,0,inches_0_01,0,40.8,38.9,39.5,38.9,,,337.50,315.00
2024-11-02 04:15:00,1730510100,4.555555555555555555555555556,4.888888888888888888888888889,4.555555555555555555555555556,85.0,36.0,0.89,NNW,0.80,3.56,NW,,744.93,0.01,0.00,16.61,48.0,9.90,351,15,36.6,36.0,255,1,inches_0_01,0,40.2,38.4,38.9,38.4,,,337.50,315.00
2024-11-02 04:30:00,1730511000,3.944444444444444444444444444,4.5,3.944444444444444444444444444,85.0,35.0,0.89,NNW,0.80,3.56,NW,38.7,745.08,0.01,0.06,16.61,48.0,9.90,352,15,35.9,35.0,270,1,inches_0_01,6,39.1,37.3,38.3,37.3,38.7,33.4,337.50,315.00
2024-11-02 04:45:00,1730511900,3.611111111111111111111111111,4.0,3.611111111111111111111111111,85.0,34.4,0.89,NW,0.80,4.00,NW,38.1,745.24,0.00,0.00,16.50,48.0,9.70,349,15,35.1,34.4,285,0,inches_0_01,0,38.5,36.7,37.4,36.7,38.8,32.2,315.00,315.00
2024-11-02 05:00:00,1730512800,3.166666666666666666666666667,3.611111111111111111111111111,3.166666666666666666666666667,85.0,33.6,0.89,NE,0.80,4.00,N,37.2,745.29,0.00,0.00,16.39,47.0,9.00,347,15,34.4,33.6,300,0,inches_0_01,0,37.7,36.0,36.7,36.0,38.1,31.2,45.00,360.00
2024-11-02 05:15:00,1730513700,2.5,3.166666666666666666666666667,2.5,86.0,32.7,0.89,NE,0.80,4.00,ENE,35.9,745.62,0.01,0.00,16.33,47.0,8.90,351,15,33.9,32.7,315,1,inches_0_01,0,36.5,34.9,36.1,34.9,37.2,29.7,45.00,67.50
2024-11-02 05:30:00,1730514600,2.0,2.5,2.0,86.0,31.8,0.89,NNE,0.80,4.00,SE,34.9,746.02,0.00,0.00,16.11,47.0,8.50,352,15,32.7,31.8,330,0,inches_0_01,0,35.6,34.1,34.9,34.1,35.9,28.6,22.50,135.00
2024-11-02 05:45:00,1730515500,1.722222222222222222222222222,2.0,1.722222222222222222222222222,86.0,31.3,0.89,NW,0.80,2.22,NW,34.3,746.35,0.00,0.00,16.00,46.0,7.80,350,15,31.8,31.3,345,0,inches_0_01,0,35.1,33.6,34.1,33.6,34.9,30.7,315.00,315.00
2024-11-02 06:00:00,1730516400,1.666666666666666666666666667,1.722222222222222222222222222,1.611111111111111111111111111,86.0,31.2,0.44,ENE,0.40,2.22,NNE,35.0,746.63,0.00,0.00,15.89,46.0,7.60,350,15,31.3,31.1,360,0,inches_0_01,0,35.0,33.5,33.6,33.4,35.1,30.4,67.50,22.50
2024-11-02 06:15:00,1730517300,1.555555555555555555555555556,1.666666666666666666666666667,1.555555555555555555555555556,86.0,31.0,0.89,NE,0.80,2.22,NW,34.0,747.01,0.00,0.00,15.67,46.0,7.30,351,15,31.2,31.0,375,0,inches_0_01,0,34.8,33.3,33.5,33.3,34.2,30.3,45.00,315.00
2024-11-02 06:30:00,1730518200,1.5,1.555555555555555555555555556,1.444444444444444444444444444,86.0,30.9,0.89,NNW,0.80,2.67,WNW,33.9,747.45,0.00,0.00,15.61,46.0,7.20,351,15,31.0,30.8,390,0,inches_0_01,0,34.7,33.2,33.3,33.1,34.0,29.3,337.50,292.50
2024-11-02 06:45:00,1730519100,1.444444444444444444444444444,1.555555555555555555555555556,1.444444444444444444444444444,86.0,30.8,0.89,NE,0.80,4.44,W,33.8,747.75,0.00,0.00,15.50,46.0,7.00,350,15,31.0,30.8,405,0,inches_0_01,0,34.6,33.1,33.3,33.1,34.0,26.9,45.00,270.00
2024-11-02 07:00:00,1730520000,1.333333333333333333333333333,1.5,1.333333333333333333333333333,87.0,30.9,0.89,NW,0.80,3.56,N,33.6,748.28,0.00,0.00,15.28,45.0,6.10,349,15,31.2,30.9,420,0,inches_0_01,0,34.4,33.0,33.3,33.0,33.9,27.7,315.00,360.00
2024-11-02 07:15:00,1730520900,1.277777777777777777777777778,1.333333333333333333333333333,1.222222222222222222222222222,87.0,30.8,0.89,NW,0.80,3.56,NW,33.4,748.77,0.00,0.00,15.22,45.0,6.00,348,15,30.9,30.7,435,0,inches_0_01,0,34.3,32.9,33.0,32.8,33.6,27.5,315.00,315.00
2024-11-02 07:30:00,1730521800,1.166666666666666666666666667,1.277777777777777777777777778,1.166666666666666666666666667,87.0,30.6,0.89,NW,0.80,4.44,NW,33.2,749.22,0.00,0.00,15.06,45.0,5.70,350,15,30.8,30.6,450,0,inches_0_01,0,34.1,32.7,32.9,32.7,33.4,26.3,315.00,315.00
2024-11-02 07:45:00,1730522700,1.055555555555555555555555556,1.166666666666666666666666667,1.055555555555555555555555556,87.0,30.4,0.89,NW,0.80,3.56,NW,33.0,749.63,0.00,0.00,14.83,45.0,5.30,352,15,30.6,30.4,465,0,inches_0_01,0,33.9,32.5,32.7,32.5,33.2,27.1,315.00,315.00
2024-11-02 08:00:00,1730523600,1.111111111111111111111111111,1.166666666666666666666666667,1.055555555555555555555555556,86.0,30.3,1.33,NE,1.20,5.33,WSW,31.5,750.32,0.00,0.00,14.72,45.0,5.20,351,15,30.4,30.2,480,0,inches_0_01,0,34.0,32.5,32.6,32.4,31.6,25.1,45.00,247.50
2024-11-02 08:15:00,1730524500,0.9444444444444444444444444444,1.166666666666666666666666667,0.9444444444444444444444444444,88.0,30.5,0.89,NW,0.80,1.78,NW,32.8,750.70,0.00,0.00,14.67,45.0,5.10,349,15,30.9,30.5,495,0,inches_0_01,0,33.7,32.4,32.8,32.4,33.2,30.0,315.00,315.00
2024-11-02 08:30:00,1730525400,0.9444444444444444444444444444,0.9444444444444444444444444444,0.8888888888888888888888888889,87.0,30.2,0.89,NW,0.80,5.33,ESE,32.8,751.05,0.00,0.00,14.50,45.0,4.80,349,15,30.2,30.1,510,0,inches_0_01,0,33.7,32.4,32.4,32.3,32.8,24.7,315.00,112.50
2024-11-02 08:45:00,1730526300,1.0,1.055555555555555555555555556,0.9444444444444444444444444444,87.0,30.3,0.89,NNW,0.80,4.00,NW,32.9,751.54,0.00,0.00,14.39,45.0,4.60,352,15,30.4,30.2,525,0,inches_0_01,0,33.8,32.4,32.5,32.4,33.0,26.3,337.50,315.00
2024-11-02 09:00:00,1730527200,1.0,1.0,0.9444444444444444444444444444,82.0,28.9,1.33,WNW,1.20,4.89,W,31.3,752.14,0.00,0.00,14.33,44.0,4.00,350,15,28.9,28.8,540,0,inches_0_01,0,33.8,32.0,32.0,31.9,31.3,25.3,292.50,270.00
2024-11-02 09:15:00,1730528100,0.9444444444444444444444444444,1.055555555555555555555555556,0.9444444444444444444444444444,81.0,28.5,1.33,NNE,1.20,6.22,WNW,31.2,752.53,0.00,0.00,14.22,44.0,3.80,350,15,28.7,28.5,555,0,inches_0_01,0,33.7,31.8,32.0,31.8,31.4,24.1,22.50,292.50
2024-11-02 09:30:00,1730529000,0.7777777777777777777777777778,1.0,0.7222222222222222222222222222,82.0,28.5,1.33,NW,1.20,4.00,NW,30.9,752.88,0.00,0.00,14.00,44.0,3.40,350,15,28.9,28.4,570,0,inches_0_01,0,33.4,31.6,32.0,31.5,31.3,25.8,315.00,315.00
2024-11-02 09:45:00,1730529900,0.7222222222222222222222222222,0.7777777777777777777777777778,0.7222222222222222222222222222,76.0,26.6,1.33,NW,1.20,4.89,W,30.7,753.47,0.00,0.00,14.00,43.0,2.80,350,15,26.7,26.6,585,0,inches_0_01,0,33.3,30.9,31.0,30.9,30.9,24.8,315.00,270.00
2024-11-02 10:00:00,1730530800,0.6666666666666666666666666667,0.7222222222222222222222222222,0.6666666666666666666666666667,75.0,26.1,1.33,NW,1.20,4.89,NE,30.6,753.85,0.00,0.00,13.89,43.0,2.70,351,15,26.2,26.1,600,0,inches_0_01,0,33.2,30.7,30.8,30.7,30.7,24.7,315.00,45.00
2024-11-02 10:15:00,1730531700,0.2777777777777777777777777778,0.6666666666666666666666666667,0.2777777777777777777777777778,74.0,25.1,1.78,NNE,1.60,6.22,NE,28.6,754.30,0.00,0.00,13.72,42.0,1.80,349,15,25.8,25.1,615,0,inches_0_01,0,32.5,30.0,30.6,30.0,29.4,22.5,22.50,45.00
2024-11-02 10:30:00,1730532600,0.5555555555555555555555555556,0.5555555555555555555555555556,0.2777777777777777777777777778,75.0,25.9,1.33,N,1.20,4.00,NE,30.4,754.61,0.00,0.00,13.56,42.0,1.50,351,15,25.9,25.5,630,0,inches_0_01,0,33.0,30.6,30.6,30.1,30.4,24.8,360.00,45.00
2024-11-02 10:45:00,1730533500,0.6111111111111111111111111111,0.6666666666666666666666666667,0.5555555555555555555555555556,73.0,25.4,1.33,NNW,1.20,3.56,NW,30.5,755.09,0.00,0.00,13.56,42.0,1.50,349,15,25.5,25.3,645,0,inches_0_01,0,33.1,30.5,30.6,30.4,30.6,26.0,337.50,315.00
2024-11-02 11:00:00,1730534400,0.4444444444444444444444444444,0.6666666666666666666666666667,0.4444444444444444444444444444,72.0,24.8,1.33,NW,1.20,4.89,NW,30.2,755.57,0.00,0.00,13.50,41.0,0.80,350,15,25.2,24.8,660,0,inches_0_01,0,32.8,30.1,30.5,30.1,30.6,24.2,315.00,315.00
2024-11-02 11:15:00,1730535300,0.3888888888888888888888888889,0.4444444444444444444444444444,0.3333333333333333333333333333,71.0,24.3,1.33,NE,1.20,4.00,N,30.1,755.85,0.00,0.00,13.44,41.0,0.70,351,15,24.4,24.2,675,0,inches_0_01,0,32.7,29.9,30.0,29.8,30.2,24.9,45.00,360.00
2024-11-02 11:30:00,1730536200,0.2777777777777777777777777778,0.3888888888888888888888888889,0.2222222222222222222222222222,71.0,24.1,1.33,NW,1.20,6.67,NE,29.8,756.31,0.00,0.00,13.28,41.0,0.50,350,15,24.3,24.1,690,0,inches_0_01,0,32.5,29.7,29.9,29.6,30.1,22.1,315.00,45.00
2024-11-02 11:45:00,1730537100,0.5,0.5,0.2222222222222222222222222222,72.0,24.9,0.89,NE,0.80,5.33,NE,31.9,756.69,0.00,0.00,13.28,41.0,0.50,347,15,24.9,24.4,705,0,inches_0_01,0,32.9,30.2,30.2,29.7,31.9,23.2,45.00,45.00
2024-11-02 12:00:00,1730538000,0.5,0.6111111111111111111111111111,0.4444444444444444444444444444,68.0,23.5,1.33,NW,1.20,4.00,NW,30.3,757.02,0.00,0.00,13.28,41.0,0.50,351,15,23.7,23.4,720,0,inches_0_01,0,32.9,29.8,30.0,29.7,30.5,25.2,315.00,315.00
2024-11-02 12:15:00,1730538900,0.7222222222222222222222222222,0.7222222222222222222222222222,0.5,71.0,24.9,1.33,NNE,1.20,4.00,N,30.7,757.40,0.00,0.00,13.22,41.0,0.40,351,15,24.9,24.5,735,0,inches_0_01,0,33.3,30.5,30.5,30.1,30.7,25.3,22.50,360.00
2024-11-02 12:30:00,1730539800,0.7777777777777777777777777778,0.7777777777777777777777777778,0.6666666666666666666666666667,69.0,24.3,1.33,NW,1.20,6.22,NW,30.9,757.78,0.00,0.00,13.06,40.0,-0.50,351,15,24.3,24.1,750,0,inches_0_01,0,33.4,30.4,30.4,30.2,30.9,23.4,315.00,315.00
2024-11-02 12:45:00,1730540700,0.6111111111111111111111111111,0.7777777777777777777777777778,0.5555555555555555555555555556,68.0,23.7,1.33,NNW,1.20,4.00,NNE,30.5,758.11,0.00,0.00,13.11,40.0,-0.40,350,15,24.0,23.6,765,0,inches_0_01,0,33.1,30.0,30.3,29.9,30.9,25.4,337.50,22.50
2024-11-02 13:00:00,1730541600,0.6666666666666666666666666667,0.7222222222222222222222222222,0.5555555555555555555555555556,67.0,23.4,1.33,NNE,1.20,3.56,NW,30.6,758.29,0.00,0.00,13.22,40.0,-0.20,348,15,23.5,23.2,780,0,inches_0_01,0,33.2,30.0,30.1,29.8,30.7,26.0,22.50,315.00
2024-11-02 13:15:00,1730542500,0.9444444444444444444444444444,1.0,0.6666666666666666666666666667,67.0,23.9,0.89,NNW,0.80,4.00,NW,32.8,758.49,0.00,0.00,13.28,39.0,-0.80,350,15,24.0,23.4,795,0,inches_0_01,0,33.7,30.5,30.6,30.0,32.9,25.7,337.50,315.00
2024-11-02 13:30:00,1730543400,0.8888888888888888888888888889,0.9444444444444444444444444444,0.8888888888888888888888888889,65.0,23.1,0.89,NNW,0.80,3.56,WNW,32.7,758.75,0.00,0.00,13.22,39.0,-0.90,351,15,23.2,23.1,810,0,inches_0_01,0,33.6,30.2,30.3,30.2,32.8,26.7,337.50,292.50
2024-11-02 13:45:00,1730544300,1.055555555555555555555555556,1.055555555555555555555555556,0.8888888888888888888888888889,65.0,23.4,0.89,NNW,0.80,3.11,E,33.0,758.88,0.00,0.00,13.22,39.0,-0.90,349,15,23.4,23.1,825,0,inches_0_01,0,33.9,30.5,30.5,30.2,33.0,27.4,337.50,90.00
2024-11-02 14:00:00,1730545200,1.222222222222222222222222222,1.222222222222222222222222222,1.055555555555555555555555556,65.0,23.7,0.89,NNW,0.80,3.56,NW,33.3,759.16,0.00,0.00,13.28,39.0,-0.80,350,15,23.7,23.4,840,0,inches_0_01,0,34.2,30.8,30.8,30.5,33.3,27.1,337.50,315.00
2024-11-02 14:15:00,1730546100,1.166666666666666666666666667,1.333333333333333333333333333,1.166666666666666666666666667,64.0,23.2,0.89,N,0.80,3.56,NW,33.2,759.46,0.00,0.00,13.28,38.0,-1.40,349,15,23.5,23.2,855,0,inches_0_01,0,34.1,30.6,30.8,30.6,33.6,27.4,360.00,315.00
2024-11-02 14:30:00,1730547000,1.055555555555555555555555556,1.166666666666666666666666667,1.0,63.0,22.6,1.33,NNW,1.20,4.00,NW,31.4,759.64,0.00,0.00,13.17,38.0,-1.60,349,15,22.8,22.5,870,0,inches_0_01,0,33.9,30.3,30.5,30.2,31.6,26.4,337.50,315.00
2024-11-02 14:45:00,1730547900,1.166666666666666666666666667,1.277777777777777777777777778,1.055555555555555555555555556,62.0,22.4,0.89,NNW,0.80,3.11,WNW,33.2,759.79,0.00,0.00,13.17,38.0,-1.60,349,15,22.6,22.3,885,0,inches_0_01,0,34.1,30.4,30.6,30.2,33.4,27.7,337.50,292.50
2024-11-02 15:00:00,1730548800,1.111111111111111111111111111,1.166666666666666666666666667,1.055555555555555555555555556,63.0,22.7,0.89,NNW,0.80,2.67,NNW,33.1,759.97,0.00,0.00,13.17,38.0,-1.60,348,15,22.8,22.6,900,0,inches_0_01,0,34.0,30.4,30.5,30.3,33.2,28.4,337.50,337.50
2024-11-02 15:15:00,1730549700,1.111111111111111111111111111,1.166666666666666666666666667,1.055555555555555555555555556,62.0,22.4,0.89,NNW,0.80,2.67,NNW,33.1,760.22,0.00,0.00,13.56,38.0,-1.00,350,15,22.4,22.3,915,0,inches_0_01,0,34.0,30.3,30.4,30.2,33.2,28.4,337.50,337.50
2024-11-02 15:30:00,1730550600,1.166666666666666666666666667,1.166666666666666666666666667,1.055555555555555555555555556,61.0,22.1,0.89,NNW,0.80,2.67,NW,33.2,760.35,0.00,0.00,13.89,39.0,0.20,347,15,22.1,21.9,930,0,inches_0_01,0,34.1,30.3,30.3,30.1,33.2,28.4,337.50,315.00
2024-11-02 15:45:00,1730551500,1.166666666666666666666666667,1.166666666666666666666666667,1.111111111111111111111111111,60.0,21.7,0.89,N,0.80,3.56,ESE,33.2,760.65,0.00,0.00,13.94,39.0,0.30,348,15,21.7,21.6,945,0,inches_0_01,0,34.1,30.2,30.2,30.1,33.2,27.2,360.00,112.50
2024-11-02 16:00:00,1730552400,1.055555555555555555555555556,1.166666666666666666666666667,1.055555555555555555555555556,60.0,21.5,0.89,NNW,0.80,2.67,NW,33.0,760.73,0.00,0.00,13.83,38.0,-0.50,351,15,21.7,21.5,960,0,inches_0_01,0,33.9,30.1,30.2,30.1,33.2,28.4,337.50,315.00
2024-11-02 16:15:00,1730553300,1.055555555555555555555555556,1.111111111111111111111111111,1.0,60.0,21.5,0.89,N,0.80,2.67,NW,33.0,760.98,0.00,0.00,13.72,38.0,-0.70,350,15,21.6,21.4,975,0,inches_0_01,0,33.9,30.1,30.1,30.0,33.1,28.3,360.00,315.00
2024-11-02 16:30:00,1730554200,1.0,1.055555555555555555555555556,0.9444444444444444444444444444,62.0,22.2,0.44,NNW,0.40,2.22,NW,33.8,761.14,0.00,0.00,13.56,38.0,-1.00,350,15,22.3,22.1,990,0,inches_0_01,0,33.8,30.1,30.2,30.0,33.9,29.0,337.50,315.00
2024-11-02 16:45:00,1730555100,0.8888888888888888888888888889,1.0,0.8888888888888888888888888889,63.0,22.4,0.89,NNW,0.80,2.22,SSE,32.7,761.37,0.00,0.00,13.33,38.0,-1.30,348,15,22.5,22.4,1005,0,inches_0_01,0,33.6,30.0,30.2,30.0,32.9,28.9,337.50,157.50
2024-11-02 17:00:00,1730556000,0.7777777777777777777777777778,0.8888888888888888888888888889,0.7777777777777777777777777778,63.0,22.2,0.89,NNW,0.80,1.78,NW,32.5,761.57,0.00,0.00,13.28,38.0,-1.40,349,15,22.4,22.2,1020,0,inches_0_01,0,33.4,29.9,30.0,29.9,32.7,29.6,337.50,315.00
2024-11-02 17:15:00,1730556900,0.6666666666666666666666666667,0.8333333333333333333333333333,0.6666666666666666666666666667,65.0,22.7,0.89,NNW,0.80,3.11,E,32.2,761.85,0.00,0.00,13.22,38.0,-1.50,349,15,23.0,22.7,1035,0,inches_0_01,0,33.2,29.9,30.1,29.9,32.6,26.9,337.50,90.00
2024-11-02 17:30:00,1730557800,0.5555555555555555555555555556,0.6666666666666666666666666667,0.5,66.0,22.9,0.44,NNW,0.40,3.11,ESE,33.0,762.03,0.00,0.00,13.06,38.0,-1.80,351,15,23.1,22.8,1050,0,inches_0_01,0,33.0,29.8,29.9,29.7,33.2,26.5,337.50,112.50
2024-11-02 17:45:00,1730558700,0.4444444444444444444444444444,0.5555555555555555555555555556,0.3888888888888888888888888889,68.0,23.4,0.89,N,0.80,3.56,ESE,31.8,762.18,0.00,0.00,12.94,38.0,-1.90,351,15,23.6,23.3,1065,0,inches_0_01,0,32.8,29.8,29.9,29.7,32.0,25.6,360.00,112.50
2024-11-02 18:00:00,1730559600,0.3333333333333333333333333333,0.4444444444444444444444444444,0.3333333333333333333333333333,70.0,23.9,0.89,NNW,0.80,3.56,NW,31.6,762.28,0.00,0.00,12.83,38.0,-2.10,349,15,24.1,23.9,1080,0,inches_0_01,0,32.6,29.7,29.9,29.7,31.8,25.5,337.50,315.00
2024-11-02 18:15:00,1730560500,0.2777777777777777777777777778,0.3888888888888888888888888889,0.2777777777777777777777777778,72.0,24.5,0.89,N,0.80,3.11,SE,31.5,762.41,0.00,0.00,12.78,38.0,-2.20,349,15,24.7,24.5,1095,0,inches_0_01,0,32.5,29.8,30.0,29.8,31.7,26.0,360.00,135.00
